cnpj_basic;cnpj_ordem;cnpj_dv;identifica;nome_fanta;situacao_c;data_situa;motivo_sit;data_inici;cnae_fisca;cnae_fis_1;tipo_logra;logradouro;numero;bairro;cep;cidade;estado;complement;uf;codigo_mun;ddd_1;telefone_1;endereco;Latitude;Longitude
50577373;1;6;1;-;2;20230507;0;20230507;4520002;4520003;RUA;JOSE ALVES DIAS;232;PARQUE JOQUEI CLUB;28020300;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99481750;RUA, JOSE ALVES DIAS, 232, PARQUE JOQUEI CLUB;-21.774;-41.296
50579073;1;58;1;-;2;20230507;0;20230507;4724500;7420001;PRACA;AZEREDO COUTINHO;0;CENTRO;28010090;Campos dos Goytacazes;Rio de Janeiro;BANCA 326 / 327;RJ;5819;22;98418188;PRACA, AZEREDO COUTINHO, S/N, CENTRO;-21.757;-41.326
50603519;1;32;1;-;2;20230509;0;20230509;9700500;-;RUA;NAZARIO PEREIRA GOMES - DE 441/442 AO FIM;626;PARQUE GUARUS;28070205;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;92550525;RUA, NAZARIO PEREIRA GOMES - DE 441/442 AO FIM, 626, PARQUE GUARUS;-21.731;-41.329
50606484;1;95;1;-;2;20230410;0;20230410;6911701;-;RUA;DOUTOR SIQUEIRA;139;PARQUE TAMANDARE;28030130;Campos dos Goytacazes;Rio de Janeiro;SALA 611 PARTE;RJ;5819;22;98241558;RUA, DOUTOR SIQUEIRA, 139, PARQUE TAMANDARE;-21.763;-41.333
50609301;1;95;1;-;2;20230509;0;20230509;4721103;4742300,4722901,4789099,4723700,4713002,7319002,4772500,5611201,5611203,1093702,4755502,1013901,4744099,4789004,4789005;RUA;DARIO CANELA TAVARES;239;GOITACAZES;28110000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;96096994;RUA, DARIO CANELA TAVARES, 239, GOITACAZES;-21.829;-41.270
50617585;1;61;1;-;2;20230510;0;20230510;9511800;-;RUA;ANTONIO JOAO DE FARIA;90;PARQUE JOQUEI CLUB;28020305;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99994556;RUA, ANTONIO JOAO DE FARIA, 90, PARQUE JOQUEI CLUB;-21.772;-41.285
50618806;1;16;1;-;2;20230510;0;20230510;4530703;4530704;RUA;RENATO TINOCO DE FARIA;42;PARQUE PRAZERES;28080730;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;97860057;RUA, RENATO TINOCO DE FARIA, 42, PARQUE PRAZERES;-21.750;-41.302
50634421;1;42;1;-;2;20230511;0;20230511;8712300;-;AVENIDA;PROFESSORA CARMEM CARNEIRO - DE 1392/1393 A 1677/1;1534;PARQUE AEROPORTO;28085710;Campos dos Goytacazes;Rio de Janeiro;CASA CASA CASA;RJ;5819;22;97252904;AVENIDA, PROFESSORA CARMEM CARNEIRO - DE 1392/1393 A 1677/1, 1534, PARQUE AEROPORTO;-21.745;-41.322
33050246;84;54;2;BAGAGGIO;2;20230511;0;20230511;4782202;4781400;AVENIDA;SILVIO BASTOS TAVARES;330;PARQUE JULIAO NOGUEIRA;28051250;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;21;32654950;AVENIDA, SILVIO BASTOS TAVARES, 330, PARQUE JULIAO NOGUEIRA;-21.755;-41.349
50643901;1;70;1;-;2;20230511;0;20230511;3313901;-;RUA;CORONEL FRANCISCO MANHAES;34;CENTRO;28010430;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99816626;RUA, CORONEL FRANCISCO MANHAES, 34, CENTRO;-21.767;-41.320
21463703;2;7;2;MODA & ELEGANCIA;2;20230512;0;20230512;4781400;-;AVENIDA;SENADOR JOSE CARLOS PEREIRA PINTO;442;PARQUE CALABOUCO;28083102;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98338600;AVENIDA, SENADOR JOSE CARLOS PEREIRA PINTO, 442/59, PARQUE CALABOUCO;-21.739;-41.313
50659233;1;79;1;-;2;20230512;0;20230512;4530703;4541206,4541207,9602501,4530704;RUA;PEDRO BARROSO;14;JARDIM CARIOCA;28080850;Campos dos Goytacazes;Rio de Janeiro;CONJ;RJ;5819;22;96062730;RUA, PEDRO BARROSO, 14, JARDIM CARIOCA;-21.731;-41.321
50669246;1;29;1;DROGARIA MOTA;2;20230515;0;20230515;4771701;4772500;PRACA;08 DE DEZEMBRO;10;PARQUE NOVO MUNDO;28085490;Campos dos Goytacazes;Rio de Janeiro;LOJA 02;RJ;5819;22;27233790;PRACA, 08 DE DEZEMBRO, 10, PARQUE NOVO MUNDO;-21.729;-41.314
25330417;23;59;2;DELLA E DELLE;2;20230516;0;20230516;4772500;-;RUA;ALVARENGA FILHO;96;CENTRO;28035125;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27267486;RUA, ALVARENGA FILHO, 96, CENTRO;-21.761;-41.331
50703101;1;5;1;FORTIIS ENGENHARIA E EMPREENDIMENTOS;2;20230517;0;20230517;4399103;3101200,4120400,4211101,4321500,4322301,4330402,4330404,4330499,4399101,4662100,4744099,7112000;AVENIDA;PROFESSORA CARMEM CARNEIRO;934;PARQUE JARDIM CARIOCA;28080425;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98979343;AVENIDA, PROFESSORA CARMEM CARNEIRO, 934, PARQUE JARDIM CARIOCA;-21.732;-41.323
50718697;1;9;1;-;2;20230517;0;20230517;4530703;-;RUA;WALDEMAR PRATA;7;PARQUE CORRIENTES;28055160;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99934436;RUA, WALDEMAR PRATA, 7, PARQUE CORRIENTES;-21.742;-41.359
50721136;1;69;1;-;2;20230518;0;20230518;3212400;-;RUA;DOUTOR LACERDA SOBRINHO - ATE 391 - LADO IMPAR;255;-;-;Campos dos Goytacazes;Rio de Janeiro;BLOCO 04;-;0;0;0;RUA, DOUTOR LACERDA SOBRINHO - ATE 391 - LADO IMPAR, 255, -;-21.763;-41.326
50740530;1;44;1;-;2;20230519;0;20230519;4751201;4757100;RODOVIA;RODOVIA RAUL SOUTO MAIOR,;196;GOITACAZES;28110000;Campos dos Goytacazes;Rio de Janeiro;LOJA B;RJ;5819;22;96061891;RODOVIA, RODOVIA RAUL SOUTO MAIOR,, 196, GOITACAZES;-21.832;-41.269
48371841;1;31;1;-;2;20221021;0;20221021;4712100;1092900,473;AVENIDA;PROFESSORA CARMEM CARNEIRO;0;PARQUE JARDIM CARIOCA;28080425;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99273385;AVENIDA, PROFESSORA CARMEM CARNEIRO, SN, PARQUE JARDIM CARIOCA;-21.743;-41.322
50760190;1;13;1;-;2;20230522;0;20230522;9602502;-;RODOVIA;AMARAL PEIXOTO;52;URURAI;28040000;Campos dos Goytacazes;Rio de Janeiro;CASA 05;RJ;5819;22;99354547;RODOVIA, AMARAL PEIXOTO, 52, URURAI;-21.808;-41.398
50768312;1;18;1;-;2;20230522;0;20230522;5612100;-;AVENIDA;TANCREDO NEVES;171;PARQUE JARDIM CARIOCA;28080420;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;97042667;AVENIDA, TANCREDO NEVES, 171, PARQUE JARDIM CARIOCA;-21.745;-41.321
47924245;1;79;1;-;2;20220913;0;20220913;9602501;4772500,96;ESTRADA;ESTRADA DE POCO GORDO;7;SAO SEBASTIAO DE CAMPOS;28145000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;97620889;ESTRADA, ESTRADA DE POCO GORDO, 7, SAO SEBASTIAO DE CAMPOS;-21.839;-41.222
50788893;1;50;1;-;2;20230523;0;20230523;7319002;4752100,4781400,4751201,4530703,4755503,4763602,4753900,4772500,8219999,4782202,4789007;AVENIDA;ALBERTO LAMEGO - ATE 755 - LADO IMPAR;637;PARQUE CALIFORNIA;28016811;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;97271639;AVENIDA, ALBERTO LAMEGO - ATE 755 - LADO IMPAR, 637, PARQUE CALIFORNIA;-21.763;-41.296
50790829;1;3;1;SUPERMERCADO RELUZ;2;20230523;0;20230523;4711302;1091102,4712100,4721102,4722901,4723700,4724500,4755503,4759899,4761003,4763601,5611201;AVENIDA;PRESIDENTE KENNEDY;283;PARQUE JOQUEI CLUB;28020010;Campos dos Goytacazes;Rio de Janeiro;LOJA A;RJ;5819;22;99722680;AVENIDA, PRESIDENTE KENNEDY, 283, PARQUE JOQUEI CLUB;-21.780;-41.293
50795086;1;64;1;F2 CONSTRUCOES;2;20230524;0;20230524;4120400;4321500,4322301,4322302,4330402,4330404,4330405;RUA;DENANCI ANOMAL;13;PARQUE SAO JOSE;28060340;Campos dos Goytacazes;Rio de Janeiro;CASA 02;RJ;5819;22;99991090;RUA, DENANCI ANOMAL, 13, PARQUE SAO JOSE;-21.726;-41.333
50795097;1;44;1;-;2;20230524;0;20230524;1521100;-;ESTRADA;SANTA ROSA;266;PARQUE SANTA CLARA;28085500;Campos dos Goytacazes;Rio de Janeiro;COND CASA 41;RJ;5819;22;99269349;ESTRADA, SANTA ROSA, 266, PARQUE SANTA CLARA;-21.736;-41.305
50800031;1;3;1;-;2;20230524;0;20230524;4321500;8020002,952;RUA;OSVALDO POLICANI;3;PARQUE CORRIENTES;28055310;Campos dos Goytacazes;Rio de Janeiro;CONJ 1;RJ;5819;22;98286033;RUA, OSVALDO POLICANI, 3, PARQUE CORRIENTES;-21.743;-41.362
50802502;1;4;1;-;2;20230524;0;20230524;4712100;5620102;RUA;DORES DE MACABU;115;PARQUE VISCONDE DE URURAI;28070345;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99989754;RUA, DORES DE MACABU, 115, PARQUE VISCONDE DE URURAI;-21.723;-41.327
50804204;1;53;1;ELYON SISTEMAS CONSTRUTIVOS;2;20230524;0;20230524;4120400;-;RUA;OPERARIO JOAO BARROS;405;PARQUE PRAZERES;28080095;Campos dos Goytacazes;Rio de Janeiro;CASA 1;RJ;5819;27;98791988;RUA, OPERARIO JOAO BARROS, 405, PARQUE PRAZERES;-21.739;-41.299
50805600;1;3;1;-;2;20230524;0;20230524;9700500;8599699,823;RUA;JOAQUIM SUMA - DE 65/66 AO FIM;123;PARQUE CORRIENTES;28053400;Campos dos Goytacazes;Rio de Janeiro;CASA FUNDOS;RJ;5819;22;99256278;RUA, JOAQUIM SUMA - DE 65/66 AO FIM, 123, PARQUE CORRIENTES;-21.743;-41.350
50819421;1;17;1;-;2;20230525;0;20230525;4930202;4930204;RODOVIA;AMARAL PEIXOTO;136;URURAI;28040000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98773558;RODOVIA, AMARAL PEIXOTO, 136, URURAI;-21.809;-41.397
50840722;1;22;1;-;2;20230526;0;20230526;8122200;0161001,0161002,0161003,0161099,0163600,7420002,7490103,7490104,7711000,7719599,7731400,7732201,8211300,8291100;AVENIDA;DOUTOR NILO PECANHA;307;PARQUE SANTO AMARO;28030035;Campos dos Goytacazes;Rio de Janeiro;CONTAINER;RJ;5819;22;99999999;AVENIDA, DOUTOR NILO PECANHA, 307, PARQUE SANTO AMARO;-21.765;-41.338
50843710;1;51;1;-;2;20230527;0;20230527;4772500;4789099;PRACA;SANTISSIMO SALVADOR;41;CENTRO;28010000;Campos dos Goytacazes;Rio de Janeiro;SALA 1305;RJ;5819;22;98458606;PRACA, SANTISSIMO SALVADOR, 41, CENTRO;-21.756;-41.324
50857155;1;17;1;EMARKET COMERCIO;2;20230529;0;20230529;4712100;4713002,4721102,4721103,4723700,4724500,4729699,4755502,4763601,4772500,4789002,4789004,4789005,4789099,8230001;AVENIDA;ALBERTO LAMEGO;852;PARQUE CALIFORNIA;28015622;Campos dos Goytacazes;Rio de Janeiro;PARTE;RJ;5819;22;88198977;AVENIDA, ALBERTO LAMEGO, 852, PARQUE CALIFORNIA;-21.762;-41.301
50865839;1;60;1;-;2;20230530;0;20230530;4773300;-;RUA;MARECHAL FLORIANO - DE 138 AO FIM - LADO PAR;202;CENTRO;28010162;Campos dos Goytacazes;Rio de Janeiro;LOJA 10;RJ;5819;22;81156894;RUA, MARECHAL FLORIANO - DE 138 AO FIM - LADO PAR, 202, CENTRO;-21.762;-41.321
50870895;1;93;1;CHURRASQUINHO DA FAMILIA;2;20230530;0;20230530;5611201;4723700,5320202,5611203,5620104;RUA;DOS GOYTACAZES;1067;PARQUE TURF CLUB;28026601;Campos dos Goytacazes;Rio de Janeiro;1071;RJ;5819;22;98343118;RUA, DOS GOYTACAZES, 1067, PARQUE TURF CLUB;-21.779;-41.322
50874705;1;6;1;-;2;20230530;0;20230530;9602501;-;AVENIDA;SETE DE SETEMBRO - ATE 221 - LADO IMPAR;157;CENTRO;28013331;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;97406394;AVENIDA, SETE DE SETEMBRO - ATE 221 - LADO IMPAR, 157, CENTRO;-21.758;-41.322
50919911;1;95;1;-;2;20230602;0;20230602;8630503;-;RUA;CARMITA SERAFIM;33;ALPHAVILLE;28024727;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98901059;RUA, CARMITA SERAFIM, 33, ALPHAVILLE;-21.814;-41.285
50941959;1;8;1;-;2;20230605;0;20230605;1091101;-;RUA;EMILIO POURBAIX;16;TOCOS;28148000;Campos dos Goytacazes;Rio de Janeiro;LOJA 01;RJ;5819;22;97946025;RUA, EMILIO POURBAIX, 16, TOCOS;-21.897;-41.289
50958352;1;22;1;-;2;20230606;0;20230606;4721102;7319002;RUA;JUIZ ANTONIO BRAGA;162;PARQUE SANTA ROSA;28085315;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;96108570;RUA, JUIZ ANTONIO BRAGA, 162, PARQUE SANTA ROSA;-21.728;-41.305
50960935;1;98;1;-;2;20230606;0;20230606;8599699;7319002;RUA;LUIZ IZALTINO DE OLIVEIRA;110;PARQUE TURF CLUB;28015170;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99384848;RUA, LUIZ IZALTINO DE OLIVEIRA, 110, PARQUE TURF CLUB;-21.766;-41.304
50966742;1;44;1;-;2;20230606;0;20230606;159802;5819100,8599699,5912099,9609208,8599605,8219999,4789004;AVENIDA;JOSE ALVES DE AZEVEDO - ATE 795 - LADO IMPAR;661;PARQUE ROSARIO;28025496;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;20301819;AVENIDA, JOSE ALVES DE AZEVEDO - ATE 795 - LADO IMPAR, 661, PARQUE ROSARIO;-21.759;-41.327
50982932;1;55;1;-;2;20230607;0;20230607;4723700;2542000,254;RUA;ACELIA MARQUES (RES VENEZA);82;PARQUE AURORA;28025853;Campos dos Goytacazes;Rio de Janeiro;CONJ RESIDENCIAL VENEZA;RJ;5819;22;99095935;RUA, ACELIA MARQUES (RES VENEZA), 82, PARQUE AURORA;-21.781;-41.318
50986716;1;88;1;-;2;20230608;0;20230608;8599699;4924800,7319002,4755502,4929902,8230001,0161003;RUA;PRINCIPAL;78;TRES VENDAS;28110000;Campos dos Goytacazes;Rio de Janeiro;CASA;RJ;5819;22;98502649;RUA, PRINCIPAL, 78, TRES VENDAS;-21.617;-41.415
50990805;1;6;1;-;2;20230609;0;20230609;5620104;5611203;AVENIDA;DOUTOR NEWTON GUARANA;716;PARQUE PENHA;28021245;Campos dos Goytacazes;Rio de Janeiro;LOTE 08;RJ;5819;22;99218274;AVENIDA, DOUTOR NEWTON GUARANA, 716, PARQUE PENHA;-21.796;-41.287
51007233;1;57;1;-;2;20230612;0;20230612;1359600;1422300;RUA;MARIA AUGUSTA NICANOR (RES LAPA II);61;PARQUE VICENTE GONCALVES DIAS;28083166;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99967778;RUA, MARIA AUGUSTA NICANOR (RES LAPA II), 61, PARQUE VICENTE GONCALVES DIAS;-21.744;-41.314
51013124;1;42;1;-;2;20230612;0;20230612;5611201;-;RODOVIA;CAMPOS VITORIA KM 10;0;NOVA CANAA;28175000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98171971;RODOVIA, CAMPOS VITORIA KM 10, SN, NOVA CANAA;-21.652;-41.313
51014051;1;3;1;-;2;20230612;0;20230612;4520002;-;RUA;BARAO DE ITAIPU;160;MUSSUREPE;28143000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;96099500;RUA, BARAO DE ITAIPU, 160, MUSSUREPE;-21.886;-41.190
51014265;1;80;1;-;2;20230612;0;20230612;8650003;-;ESTRADA;DO CAPAO;637;PARQUE SAO BENEDITO;28026495;Campos dos Goytacazes;Rio de Janeiro;CASA 02 CASA 02;RJ;5819;32;33611099;ESTRADA, DO CAPAO, 637, PARQUE SAO BENEDITO;-21.783;-41.319
51016243;1;59;1;JRG MECANICA;2;20230612;0;20230612;4520001;4520003,453;RUA;JOAO FULCHI;12;PARQUE SAO MATEUS;28073180;Campos dos Goytacazes;Rio de Janeiro;18;RJ;5819;22;97279797;RUA, JOAO FULCHI, 12, PARQUE SAO MATEUS;-21.717;-41.311
51023177;1;44;1;ACACTA;2;20230613;0;20230613;8592999;9319199;RUA;MANOEL GOMES PINTO;78;PARQUE CALIFORNIA;28013650;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;81025666;RUA, MANOEL GOMES PINTO, 78, PARQUE CALIFORNIA;-21.759;-41.307
47918497;1;95;1;A. I. G. RESTAURANTE E HAMBURGUERIA;2;20220912;0;20220912;5611203;-;RUA;SAO CAETANO;67;PARQUE SAO CAETANO;28030285;Campos dos Goytacazes;Rio de Janeiro;LOJA B;RJ;5819;22;99878419;RUA, SAO CAETANO, 67, PARQUE SAO CAETANO;-21.764;-41.344
51026549;1;96;1;DISK BATERIAS 24H CAMPOS;2;20230613;0;20230613;4530703;4520001,4520003,4520006;AVENIDA;VINTE E OITO DE MARCO;59;PARQUE FAZENDINHA;28020740;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99235862;AVENIDA, VINTE E OITO DE MARCO, 59, PARQUE FAZENDINHA;-21.769;-41.319
51035128;1;21;1;-;2;20230613;0;20230613;4781400;9511800,4751201,4755503,4782201;RUA;VICENTE ARENARI;27;PARQUE CAJU;28051010;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27248164;RUA, VICENTE ARENARI, 27, PARQUE CAJU;-21.742;-41.342
51035239;1;38;1;-;2;20230613;0;20230613;4321500;9511800,6190699,9512600,4329104,4752100,2542000,3314707,4751201,4759899,4763603,4322301,3313901,9529104;RUA;PARAIBA DO SUL;47;PARQUE GUARUS;28070565;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98243603;RUA, PARAIBA DO SUL, 47, PARQUE GUARUS;-21.718;-41.327
51051824;1;21;1;-;2;20230614;0;20230614;4930201;-;RUA;MANGARATIBA;44;PARQUE GUARUS;28070066;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99987866;RUA, MANGARATIBA, 44, PARQUE GUARUS;-21.719;-41.321
51073772;1;94;1;-;2;20230616;0;20230616;8219999;-;10A RUA;SILVINO CANELA;90;GOITACAZES;28110000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;92789816;10A RUA, SILVINO CANELA, 90, GOITACAZES;-21.831;-41.272
51088246;1;6;1;-;2;20230618;0;20230618;4530703;1096100,4723700,5229099,4930201,5320201;RUA;SERAFIM SALDANHA;33;CENTRO;28013180;Campos dos Goytacazes;Rio de Janeiro;CASA CASA;RJ;5819;22;97346495;RUA, SERAFIM SALDANHA, 33, CENTRO;-21.766;-41.312
51120844;1;7;1;SELECT INDUSTRIAL;2;20230620;0;20230620;2822402;2511000,2539001,2869100,4292801,4520001,4520003,4520007,4530703,4530704,4685100,4687703,4923002,7719599,7739099;AVENIDA;TERESOPOLIS;208;PARQUE GUARUS;28070520;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99820955;AVENIDA, TERESOPOLIS, 208, PARQUE GUARUS;-21.717;-41.319
51134091;1;99;1;PHRO EMPREENDIMENTOS;2;20230621;0;20230621;8630502;8630501,8630599,8640299;RUA;ALVARO TAMEGA;150;CENTRO;28035030;Campos dos Goytacazes;Rio de Janeiro;SALA 1;RJ;5819;22;98140820;RUA, ALVARO TAMEGA, 150, CENTRO;-21.755;-41.336
51134771;1;2;1;-;2;20230621;0;20230621;5620104;4781400,1096100,4721102;RUA;DOIS;163;PARQUE PENHA;28021570;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;97773068;RUA, DOIS, 163, PARQUE PENHA;-21.791;-41.274
51142014;1;80;1;-;2;20230622;0;20230622;6463800;6810201;RUA;BARAO DE MIRACEMA;443;CENTRO;28030361;Campos dos Goytacazes;Rio de Janeiro;1 ANDAR;RJ;5819;22;27229583;RUA, BARAO DE MIRACEMA, 443, CENTRO;-21.764;-41.331
51147277;1;82;1;MR. CAT;2;20230622;0;20230622;4782201;4781400,478;AVENIDA;SILVIO BASTOS TAVARES;330;PARQUE JULIAO NOGUEIRA;28051250;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;38236607;AVENIDA, SILVIO BASTOS TAVARES, 330, PARQUE JULIAO NOGUEIRA;-21.755;-41.349
51158670;1;71;1;-;2;20230623;0;20230623;9602501;-;RUA;RIBEIRO COMPRIDO;0;IBITIOCA;28120000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;97824269;RUA, RIBEIRO COMPRIDO, SN, IBITIOCA;-21.820;-41.469
51166225;1;53;1;-;2;20230623;0;20230623;5611201;5611203;RUA;SETE;86;VILA MENEZES;28021128;Campos dos Goytacazes;Rio de Janeiro;CONJ;RJ;5819;22;97552148;RUA, SETE, 86, VILA MENEZES;-21.761;-41.317
51171173;1;3;1;-;2;20230623;0;20230623;5320201;9602501;RUA;MARECHAL FLORIANO - ATE 136 - LADO PAR;50;CENTRO;28010167;Campos dos Goytacazes;Rio de Janeiro;APT 202;RJ;5819;22;30522072;RUA, MARECHAL FLORIANO - ATE 136 - LADO PAR, 50, CENTRO;-21.762;-41.321
51171828;1;43;1;-;2;20230624;0;20230624;4781400;4763601,4772500,4930201,4929902;RUA;NOVE;90;PARQUE PENHA;28021640;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;27202074;RUA, NOVE, 90, PARQUE PENHA;-21.792;-41.285
51175181;1;28;1;-;2;20230625;0;20230625;5320202;-;RUA;ARISTIDES FIGUEIREDO;90;PARQUE CALABOUCO;28083080;Campos dos Goytacazes;Rio de Janeiro;CASA;RJ;5819;22;97853401;RUA, ARISTIDES FIGUEIREDO, 90, PARQUE CALABOUCO;-21.740;-41.316
51186330;1;54;1;-;2;20230626;0;20230626;7319002;8712300;TRAVESSA;BARRETO;19;GOITACAZES;28110000;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;97175805;TRAVESSA, BARRETO, 19, GOITACAZES;-21.829;-41.264
51187312;1;97;1;-;2;20230626;0;20230626;7319002;4742300,4744003,4789007,4744099;RUA;NOEMIA DE BARROS FERNANDES;43;PARQUE MACIEL;28026810;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98161964;RUA, NOEMIA DE BARROS FERNANDES, 43, PARQUE MACIEL;-21.784;-41.323
51188156;1;89;1;-;2;20230626;0;20230626;5611203;-;RUA;MURILO PEIXOTO;36;PARQUE SAO SILVESTRE;28090200;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98180158;RUA, MURILO PEIXOTO, 36, PARQUE SAO SILVESTRE;-21.713;-41.306
51207176;1;50;1;AZE CONSULTORES;2;20230627;0;20230627;7112000;7119799,7490199,8211300,8219999;RUA;JOAO MANOEL DE ABREU;25;PARQUE IMPERIAL;28022280;Campos dos Goytacazes;Rio de Janeiro;SALA 1;RJ;5819;22;98230593;RUA, JOAO MANOEL DE ABREU, 25, PARQUE IMPERIAL;-21.799;-41.299
51212485;1;18;1;-;2;20230628;0;20230628;5612100;-;ESTRADA;SANTA ROSA;74;PARQUE SANTA CLARA;28085500;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99146990;ESTRADA, SANTA ROSA, 74, PARQUE SANTA CLARA;-21.740;-41.312
51213516;1;55;1;-;2;20230628;0;20230628;4923001;-;RUA;PROFESSOR BERNARDINO ROCHA;61;SAO JORGE;28080176;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;92080303;RUA, PROFESSOR BERNARDINO ROCHA, 61, SAO JORGE;-21.749;-41.306
51218028;1;30;1;-;2;20230628;0;20230628;3321000;4742300,4322303,4322302,4329103;AVENIDA;SENADOR TARCISIO MIRANDA - DE 317 AO FIM - LADO IM;563;PARQUE TURF CLUB;28020801;Campos dos Goytacazes;Rio de Janeiro;CONJ 317 AO FIM LADO IMPAR;RJ;5819;22;81631349;AVENIDA, SENADOR TARCISIO MIRANDA - DE 317 AO FIM - LADO IM, 563, PARQUE TURF CLUB;-21.785;-41.302
51229701;1;38;1;-;2;20230629;0;20230629;4399103;-;RUA;JOSE RANGEL - A;28;GOITACAZES;28110000;Campos dos Goytacazes;Rio de Janeiro;CASA 2;RJ;5819;22;99937668;RUA, JOSE RANGEL - A, 28, GOITACAZES;-21.831;-41.271
51231675;1;82;1;-;2;20230629;0;20230629;4772500;9602501,96;RUA;LUIZ SOBRAL;37;CENTRO;28035115;Campos dos Goytacazes;Rio de Janeiro;FUNDOS;RJ;5819;22;27242982;RUA, LUIZ SOBRAL, 37, CENTRO;-21.756;-41.337
51234175;1;2;1;-;2;20230629;0;20230629;9512600;4751201,4752100,4753900,4757100;RUA;BARAO DO AMAZONAS;108;CENTRO;28010030;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;38618450;RUA, BARAO DO AMAZONAS, 108, CENTRO;-21.757;-41.325
51235859;1;10;1;-;2;20230629;0;20230629;8219999;-;RUA;DOS GOYTACAZES - DE 609 A 1041 - LADO IMPAR;709;PARQUE TURF CLUB;28027232;Campos dos Goytacazes;Rio de Janeiro;CASA;RJ;5819;22;99908389;RUA, DOS GOYTACAZES - DE 609 A 1041 - LADO IMPAR, 709, PARQUE TURF CLUB;-21.769;-41.320
51240686;1;29;1;-;2;20230629;0;20230629;4520002;4543900,4732600,4541206,4541207,4520008,4530703,4530704,4520003,4520001;RUA;TEOFILO GUIMARAES;151;PARQUE TURF CLUB;28024050;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;99861206;RUA, TEOFILO GUIMARAES, 151, PARQUE TURF CLUB;-21.778;-41.312
51263446;1;40;1;-;2;20230702;0;20230702;4781400;-;PRACA;SANTISSIMO SALVADOR;34;CENTRO;28010000;Campos dos Goytacazes;Rio de Janeiro;SALA 104;RJ;5819;22;97040545;PRACA, SANTISSIMO SALVADOR, 34, CENTRO;-21.756;-41.324
11322040;2;57;2;-;2;20230703;0;20230703;810006;990403;AVENIDA;SAO JOAO DA BARRA;0;PARQUE CALIFORNIA;28015472;Campos dos Goytacazes;Rio de Janeiro;-;RJ;5819;22;98140820;AVENIDA, SAO JOAO DA BARRA, 0, PARQUE CALIFORNIA;-21.756;-41.315
51297328;1;52;1;-;2;20230704;0;20230704;8712300;-;AVENIDA;JOSE ALVES DE AZEVEDO - DE 1101 A 1197 - LADO IMPA;971;PARQUE ROSARIO;28026620;Campos dos Goytacazes;Rio de Janeiro;CONJ 1101 A 1197 LADO IMPAR;RJ;5819;22;99336388;AVENIDA, JOSE ALVES DE AZEVEDO - DE 1101 A 1197 - LADO IMPA, 971, PARQUE ROSARIO;-21.756;-41.326
